DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
5/23/2017,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',47.81,credit,Clothing,Angela Wilson,,
5/27/2018,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',39.34,debit,Transfer,Ashley Marshall,,
6/2/2018,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',25.77,credit,Rental Car & Taxi,Paul Johnson,,
5/11/2017,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',40.0,debit,Rental Car & Taxi,Heather Singh,,
7/30/2018,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',6.11,debit,Restaurants,Bradley Goodman,,
12/19/2015,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',39.38,debit,Parking,Christy Fry,,
5/23/2018,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',31.01,credit,Rental Car & Taxi,Christopher Sparks,,
1/29/2015,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',20.62,debit,Coffee Shops,Michael Blackburn,,
7/30/2016,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',5.87,credit,Coffee Shops,Phillip Harris,,
3/20/2017,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',21.52,debit,Rental Car & Taxi,Zachary Payne,,
11/7/2017,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',44.55,credit,Parking,Ms. Ashley Hancock,,
3/12/2017,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',30.01,credit,Clothing,Samantha Kim,,
12/25/2016,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',13.84,credit,Parking,Scott Wiley,,
4/9/2015,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',25.01,debit,Coffee Shops,Daniel Elliott,,
12/20/2018,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',14.35,debit,Clothing,Kyle Love,,
6/8/2016,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',17.76,debit,Restaurants,Charles Rodriguez,,
6/3/2016,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',15.27,debit,Clothing,Lisa Daniel,,
8/26/2017,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',46.86,debit,Coffee Shops,Sheryl Decker,,
10/23/2017,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',3.52,debit,Transfer,Alan Estrada,,
10/25/2018,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',3.33,debit,Coffee Shops,Natasha Reynolds,,
4/19/2016,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',36.15,credit,Clothing,James Coleman,,
2/15/2017,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',26.9,debit,Clothing,Jessica Franklin,,
5/12/2015,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',17.94,credit,Clothing,Phillip Mitchell,,
12/19/2016,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',22.01,credit,Rental Car & Taxi,Rachel Lopez MD,,
3/16/2016,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',6.6,credit,Clothing,Patrick Richards,,
10/13/2015,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',11.18,credit,Rental Car & Taxi,Shannon Mahoney PhD,,
3/6/2016,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',47.32,debit,Clothing,Judy Franklin,,
11/14/2018,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',29.32,debit,Parking,William Hunter,,
8/10/2015,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',47.2,debit,Coffee Shops,Brandon Johnson,,
7/20/2017,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',18.95,credit,Clothing,Catherine Dunn,,
11/14/2016,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',45.15,debit,Parking,David Stewart,,
10/21/2015,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',21.85,credit,Restaurants,Justin Smith,,
1/6/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',33.91,credit,Transfer,William Miller,,
1/6/2017,'Transfer from Regular Savings','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',10.08,debit,Coffee Shops,Megan Chavez,,
7/20/2018,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',9.63,debit,Restaurants,Edward Santos,,
2/12/2018,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',31.63,debit,Restaurants,Rita Peterson,,
10/25/2015,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',13.8,debit,Restaurants,Jason Turner,,
1/16/2018,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',21.24,debit,Clothing,Randy Rios,,
3/7/2018,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',10.11,credit,Restaurants,Jacob Davis,,
9/7/2018,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',33.02,debit,Coffee Shops,Jennifer Frazier,,
11/3/2017,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',30.19,credit,Rental Car & Taxi,Jonathan Luna,,
9/8/2018,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',21.96,debit,Clothing,Angela Washington,,
6/6/2015,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',8.42,credit,Parking,Craig Wilson,,
9/20/2018,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',21.34,debit,Clothing,Tamara Hall,,
7/1/2015,'Indian Basket','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',46.22,credit,Transfer,Robin Mitchell,,
3/6/2018,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',2.97,credit,Clothing,Eddie Jones,,
5/22/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',29.15,debit,Coffee Shops,Barbara English,,
9/10/2015,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',26.6,debit,Restaurants,April Gray,,
1/26/2017,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',16.06,credit,Transfer,Timothy Davis,,
3/3/2017,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',5.49,credit,Rental Car & Taxi,Matthew Smith,,
4/8/2016,'Indian Basket','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',13.01,credit,Rental Car & Taxi,John Perez,,
5/1/2018,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',31.85,debit,Rental Car & Taxi,Tamara Diaz,,
9/19/2017,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',7.91,debit,Restaurants,Jeremiah Wright,,
5/3/2017,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',9.84,credit,Restaurants,Rachel Brown,,
12/10/2015,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',25.27,debit,Clothing,Roger Dunn,,
3/19/2018,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',22.92,debit,Clothing,Shane Hawkins,,
1/18/2016,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',11.4,debit,Restaurants,Stephanie Curtis,,
10/30/2017,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',4.3,credit,Restaurants,Tyler Jacobson,,
3/1/2017,'Macy's','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',14.15,debit,Transfer,Samantha Martinez,,
1/11/2015,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',12.74,debit,Coffee Shops,Kayla Mcneil,,
9/4/2015,'Mbcr Cmt Rl','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',10.13,debit,Parking,William Walker,,
11/24/2017,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',37.09,credit,Parking,Elizabeth Reeves,,
7/2/2015,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',19.55,credit,Rental Car & Taxi,Felicia Thompson,,
2/24/2018,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',16.21,debit,Clothing,Brooke Pena,,
12/18/2017,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',9.47,debit,Transfer,Noah Nguyen MD,,
9/14/2018,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',8.14,credit,Clothing,Bryan Jackson,,
6/26/2017,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',45.3,debit,Transfer,Sara Kelley,,
2/2/2018,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',37.17,credit,Clothing,Kyle Hampton,,
4/10/2018,'Macy's','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',32.23,debit,Restaurants,Amanda Henry,,
10/12/2015,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',22.62,debit,Parking,Michael Martin,,
4/18/2018,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',35.61,credit,Clothing,Jordan Klein,,
5/4/2018,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',33.23,credit,Transfer,John Oconnor,,
6/5/2015,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',16.68,credit,Rental Car & Taxi,Justin Miller,,
9/28/2015,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',7.21,credit,Rental Car & Taxi,Daniel Guerrero,,
1/15/2018,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',20.25,credit,Transfer,Jennifer Terry,,
1/27/2017,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',44.53,credit,Parking,Virginia Brady,,
10/8/2016,'Transfer from Regular Savings','Online Banking transfer from SAV 6666 Confirmation# 14152121894',23.38,credit,Clothing,Bryan Blake,,
10/12/2017,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',30.65,debit,Restaurants,Michelle Williamson,,
2/12/2015,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',19.06,debit,Restaurants,Robert Cooper,,
6/22/2017,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',17.69,credit,Restaurants,Todd Coleman,,
8/23/2018,'Zipcar','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',2.96,credit,Clothing,Melissa Moore,,
5/15/2018,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',23.43,credit,Coffee Shops,Jamie Jensen,,
7/12/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',20.49,debit,Clothing,Amber Ramirez,,
10/10/2015,'Suppas Pizza Subs','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',35.84,credit,Transfer,Michael Baker,,
5/10/2016,'Dunkin Donuts','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',47.81,debit,Restaurants,Joshua Hayes,,
9/24/2017,'Macy's','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',44.93,credit,Coffee Shops,Elaine Miller,,
3/23/2015,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',47.15,credit,Parking,Micheal Torres,,
9/9/2015,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',37.34,credit,Coffee Shops,Beth Bartlett,,
9/20/2016,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',2.8,debit,Clothing,Kenneth Wang,,
1/9/2016,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',31.87,credit,Transfer,Mr. Eduardo Thomas,,
11/15/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',45.69,credit,Restaurants,Alec Phillips,,
5/18/2017,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',47.85,debit,Restaurants,Keith Smith,,
11/15/2017,'Macy's','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',23.54,debit,Parking,Stephanie Brewer,,
1/26/2018,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',10.85,credit,Parking,Jordan Page,,
6/17/2015,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',4.59,debit,Parking,Patrick Lopez,,
10/9/2018,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',28.43,debit,Coffee Shops,Catherine Mckenzie,,
5/6/2018,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',24.89,credit,Coffee Shops,Donald Hernandez,,
6/1/2015,'Dunkin Donuts','Online Banking transfer from SAV 6666 Confirmation# 14152121894',44.99,credit,Clothing,Kevin Jones,,
11/21/2018,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',19.32,debit,Parking,Michael Hammond,,
12/25/2016,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',15.96,debit,Clothing,Carol Mcdonald,,
10/23/2018,'Indian Basket','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',46.36,credit,Transfer,Preston Molina,,
3/23/2018,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',2.79,credit,Restaurants,Ricardo Quinn,,
1/30/2015,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',40.43,debit,Coffee Shops,Tracy Smith,,
9/17/2016,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',15.61,debit,Rental Car & Taxi,Megan Johnson,,
9/23/2017,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',42.0,debit,Rental Car & Taxi,Stephanie Ortiz,,
10/12/2015,'Transfer from Regular Savings','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',10.46,debit,Transfer,Susan Webb,,
6/9/2016,'Transfer from Regular Savings','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',47.31,credit,Coffee Shops,Connie Shaffer,,
12/30/2016,'Zipcar','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',11.99,credit,Rental Car & Taxi,Cindy Payne,,
7/14/2015,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',35.33,debit,Coffee Shops,Thomas Huynh,,
10/16/2015,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',34.58,debit,Rental Car & Taxi,Justin Cox,,
11/14/2017,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',44.98,debit,Coffee Shops,Jennifer Flowers,,
5/23/2018,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',37.9,debit,Restaurants,Hannah Short,,
9/28/2016,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',26.56,credit,Clothing,David Wilson,,
9/28/2016,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',7.07,debit,Coffee Shops,Peter Guzman,,
10/19/2017,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',14.37,debit,Rental Car & Taxi,Stephen Larson,,
11/10/2015,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',39.26,debit,Rental Car & Taxi,Rose Park,,
8/10/2016,'Transfer from Regular Savings','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',3.11,credit,Coffee Shops,Carolyn Smith,,
3/29/2018,'Mbcr Cmt Rl','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',17.18,credit,Transfer,Jade Miles,,
6/11/2017,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',43.46,debit,Parking,Justin Rios Jr.,,
3/13/2015,'Suppas Pizza Subs','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',5.71,credit,Parking,Devin Morris,,
5/29/2016,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',12.25,credit,Clothing,Sarah Diaz,,
7/2/2018,'Indian Basket','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',34.74,debit,Clothing,Linda Lawson,,
12/14/2016,'Zipcar','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',42.38,debit,Clothing,Melissa Cross,,
9/24/2018,'Dunkin Donuts','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',12.23,debit,Coffee Shops,Katie Liu,,
1/2/2015,'Indian Basket','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',8.96,credit,Coffee Shops,Sandra Paul,,
1/3/2017,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',37.68,credit,Parking,Richard Stephens,,
5/21/2016,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',38.04,debit,Restaurants,Vincent Baker,,
7/20/2016,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',31.72,debit,Parking,Tiffany Hill,,
4/30/2015,'Indian Basket','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',19.34,debit,Restaurants,Andrea Price,,
1/16/2015,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',7.14,credit,Transfer,Kevin Mcintyre,,
10/28/2017,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',36.92,credit,Rental Car & Taxi,Raven Barron,,
12/16/2017,'Dunkin Donuts','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',36.63,credit,Parking,Keith Wallace,,
12/24/2015,'Indian Basket','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',18.94,debit,Parking,Joseph Bass,,
4/15/2017,'Mbcr Cmt Rl','Online Banking transfer from SAV 6666 Confirmation# 14152121894',13.95,debit,Transfer,Amanda Knight,,
11/12/2016,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',14.01,credit,Rental Car & Taxi,Courtney Brewer,,
8/6/2017,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',41.85,credit,Transfer,Tim Ballard,,
2/16/2016,'Mbcr Cmt Rl','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',17.5,debit,Coffee Shops,Joan Salazar,,
5/25/2016,'Indian Basket','Online Banking transfer from SAV 6666 Confirmation# 14152121894',20.53,credit,Transfer,Scott Mendoza,,
10/12/2015,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',30.7,credit,Restaurants,John Dixon,,
4/8/2018,'Zipcar','Online Banking transfer from SAV 6666 Confirmation# 14152121894',11.13,debit,Clothing,Jamie Rivera,,
10/9/2018,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',33.74,debit,Coffee Shops,Shannon Cooper,,
6/13/2015,'Suppas Pizza Subs','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',2.98,debit,Transfer,Michael Chung,,
8/23/2018,'Mbcr Cmt Rl','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',40.34,credit,Restaurants,Anthony Robinson,,
2/17/2018,'Suppas Pizza Subs','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',8.31,debit,Restaurants,Lauren Bartlett,,
11/15/2017,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',19.53,debit,Clothing,Edward Thompson,,
4/7/2015,'Suppas Pizza Subs','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',34.42,debit,Clothing,Heather Charles,,
1/8/2017,'Zipcar','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',40.96,credit,Clothing,Lindsey Mckay,,
11/28/2017,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',6.95,credit,Rental Car & Taxi,Patrick Richardson,,
9/26/2018,'Suppas Pizza Subs','Online Banking transfer from SAV 6666 Confirmation# 14152121894',22.49,credit,Coffee Shops,Peter Buckley,,
7/12/2017,'Suppas Pizza Subs','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',39.7,debit,Clothing,Michael Nelson,,
11/22/2015,'Dunkin Donuts','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',24.89,debit,Coffee Shops,Jordan Scott,,
5/30/2016,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',24.18,debit,Clothing,Brett Shaw,,
8/7/2016,'Dunkin Donuts','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',13.74,credit,Restaurants,Elizabeth Owens,,
9/20/2018,'Dunkin Donuts','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',29.42,credit,Transfer,Tina Santos,,
1/7/2018,'Transfer from Regular Savings','CHECKCARD 0524 ZIPCAR INC. 866-494-7227 MA 24231914324078',25.24,credit,Coffee Shops,Matthew Hendrix,,
12/17/2016,'Zipcar','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',23.85,credit,Parking,Joseph Barnes,,
6/22/2015,'Transfer from Regular Savings','CHECKCARD 0525 INDIAN BASKET LOWELL MA 24733094145207718200078',6.62,debit,Parking,Catherine Reynolds,,
8/10/2016,'Zipcar','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',9.82,debit,Rental Car & Taxi,Brittany Patel,,
8/6/2015,'Transfer from Regular Savings','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',12.14,credit,Clothing,Jennifer Ryan,,
7/28/2016,'Zipcar','CHECKCARD 0522 MBCR CMT RL TKT 617-222-3200 MA 24445004143100118611830',22.09,credit,Coffee Shops,Jamie Cross,,
8/18/2018,'Macy's','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',39.74,credit,Restaurants,Mary Warren,,
10/22/2017,'Dunkin Donuts','MACY'S 310 05/25 #000809807 PURCHASE MACY'S 310 DAN NASHUA NH',7.05,credit,Parking,Jacob Green MD,,
3/20/2017,'Mbcr Cmt Rl','CHECKCARD 0523 DUNKIN #306848 Q35 MEDFORD MA 24610434144072022257587',13.57,debit,Clothing,Patrick Shaw,,
8/5/2018,'Mbcr Cmt Rl','CHECKCARD 0523 MBCR CMT RL TKT 617-222-3200 MA 24445004144100207926270',6.51,credit,Restaurants,Jesse Cummings,,
7/6/2016,'Macy's','CHECKCARD 0524 SUPPAS PIZZA & SUBS LOWELL MA 24013394144001716597429',6.84,debit,Restaurants,Gene Mcbride,,
